biomodels_id	predicate	object_curie	object_label
MODEL2109110004	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C62713	Oncolytic Virus Therapy
MODEL2109110004	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C15438	Cancer Immunotherapy
MODEL2109110004	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL2109110004	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:11276	Vesicular stomatitis virus
MODEL2109110004	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21918546	
MODEL2109110004	http://biomodels.net/biology-qualifiers/hasProperty	ncit:C94604	Mouse Model
MODEL2109110004	http://biomodels.net/biology-qualifiers/hasProperty	doid:1909	
MODEL2109110004	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2109110005	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C15438	Cancer Immunotherapy
MODEL2109110005	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C126102	Chimeric Antigen Receptor T-Cell Therapy
MODEL2109110005	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL2109110005	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:33205434	
MODEL2109110005	http://biomodels.net/biology-qualifiers/hasProperty	doid:0060058	
MODEL2109110005	http://biomodels.net/biology-qualifiers/hasProperty	doid:1240	
MODEL2109110005	http://biomodels.net/biology-qualifiers/hasProperty	go:0002837	regulation of immune response to tumor cell
MODEL2109110005	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2109110006	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C15351	Adoptive Immunotherapy
MODEL2109110006	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C15438	Cancer Immunotherapy
MODEL2109110006	http://biomodels.net/biology-qualifiers/isPropertyOf	ncit:C15524	Tumor Infiltrating Lymphocyte Therapy
MODEL2109110006	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL2109110006	http://biomodels.net/biology-qualifiers/isDescribedBy	doi:10.1101/085910	
MODEL2109110006	http://biomodels.net/biology-qualifiers/hasProperty	doid:1115	
MODEL2109110006	http://biomodels.net/biology-qualifiers/hasProperty	go:0002837	regulation of immune response to tumor cell
MODEL2109110006	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2109130002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2109130004	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130005	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130006	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130007	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130008	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130009	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130010	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130011	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130013	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109130014	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109240001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2109240002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2110030001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2111120001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2111170001	http://biomodels.net/biology-qualifiers/occursIn	bto:0003511	alveolar epithelium
MODEL2111170001	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL2111170001	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:34430043	
MODEL2111170001	http://biomodels.net/biology-qualifiers/hasProperty	efo:EFO:0007224	coronavirus infectious disease
MODEL2111170001	http://biomodels.net/biology-qualifiers/hasProperty	ncit:C3439	Viral Infection
MODEL2111170001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2112280001	http://biomodels.net/biology-qualifiers/hasPart	biomodels.db:BIOMD0000000222	
MODEL2112280001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2112290001	http://biomodels.net/biology-qualifiers/hasPart	biomodels.db:BIOMD0000000222	
MODEL2112290001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2112300001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2112310002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2201210001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2202020001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2202080001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000048	partial differential equation model
MODEL2203250001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204040001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204040002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204110001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204110002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204150001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204190002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204200003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204220001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000040	metabolic network
MODEL2204260001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204280001	http://biomodels.net/biology-qualifiers/is	ncbitaxon:9606	Homo sapiens
MODEL2204280001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2204300001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:OTHER	
MODEL2204300001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205020001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205030001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2205040001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205040002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205040003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205040004	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205040005	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205060001	http://biomodels.net/biology-qualifiers/is	ncbitaxon:208963	Pseudomonas aeruginosa UCBPP-PA14
MODEL2205060001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:OTHER	
MODEL2205060002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:OTHER	
MODEL2205110002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2205250001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000003	mathematical model
MODEL2206230001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2206230002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2207070001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2207210001	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:34688841	
MODEL2207210001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000025	Petri net
MODEL2207210002	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:34688841	
MODEL2207210002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000025	Petri net
MODEL2207210003	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:34688841	
MODEL2207210003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000025	Petri net
MODEL2207280001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:OTHER	
MODEL2209060002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2209260001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2210070001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2210090003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210170001	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:35994517	
MODEL2210170001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000025	Petri net
MODEL2210190001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190003	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190004	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190005	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190006	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190007	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190008	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190009	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190010	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190011	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2210190012	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
MODEL2211030001	http://biomodels.net/biology-qualifiers/is	go:0006880	intracellular sequestering of iron ion
MODEL2211030001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2211030002	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:MODEL1302260000	
MODEL2211030002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2211040001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:OTHER	
MODEL2211070001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2212060001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2212060002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000045	differential equation model
MODEL2212200001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2212200002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2212220001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000053	boolean model
MODEL2301090001	http://biomodels.net/biology-qualifiers/is	ncbitaxon:9606	Homo sapiens
MODEL2301090001	http://biomodels.net/biology-qualifiers/isDescribedBy	biorxiv:2021.06.15.448411	
MODEL2301090001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2301090002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2301110001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000003	mathematical model
MODEL2301110002	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000003	mathematical model
MODEL2301180001	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
MODEL2463576061	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2463576061	
MODEL2463576061	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16729045	
MODEL2463576061	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL2463576061	http://biomodels.net/biology-qualifiers/isVersionOf	go:0007173	epidermal growth factor receptor signaling pathway
MODEL2463683119	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2463683119	
MODEL2463683119	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16738560	
MODEL2463683119	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
MODEL2463683119	http://biomodels.net/biology-qualifiers/isVersionOf	go:0002224	toll-like receptor signaling pathway
MODEL2784700357	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2784700357	
MODEL2784700357	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17437024	
MODEL2784700357	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:7227	Drosophila melanogaster
MODEL2784700357	http://biomodels.net/biology-qualifiers/isVersionOf	go:0009061	anaerobic respiration
MODEL3023609334	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3023609334	
MODEL3023609334	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17593909	
MODEL3023609334	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
MODEL3023609334	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL3023641273	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3023641273	
MODEL3023641273	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17593909	
MODEL3023641273	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
MODEL3023641273	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL3618435756	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3618435756	
MODEL3618435756	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19755544	
MODEL3618435756	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3702	Arabidopsis thaliana
MODEL3618435756	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL3618487388	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3618487388	
MODEL3618487388	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19755544	
MODEL3618487388	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3702	Arabidopsis thaliana
MODEL3618487388	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL3631586579	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3631586579	
MODEL3631586579	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18845578	
MODEL3631586579	http://biomodels.net/biology-qualifiers/isVersionOf	go:0010270	photosystem II oxygen evolving complex assembly
MODEL3631586579	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3193	Embryophyta
MODEL3632127506	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3632127506	
MODEL3632127506	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18845578	
MODEL3632127506	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3193	Embryophyta
MODEL3632127506	http://biomodels.net/biology-qualifiers/isVersionOf	go:0010270	photosystem II oxygen evolving complex assembly
MODEL3883569319	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3883569319	
MODEL3883569319	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:20498836	
MODEL3883569319	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
MODEL3883569319	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL4028801312	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4028801312	
MODEL4028801312	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17518516	
MODEL4028801312	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL4028801312	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:11676	Human immunodeficiency virus 1
MODEL4028801312	http://biomodels.net/biology-qualifiers/isVersionOf	go:0043029	T cell homeostasis
MODEL4028801312	http://biomodels.net/biology-qualifiers/occursIn	bto:0000782	T-lymphocyte
MODEL4151491057	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4151491057	
MODEL4151491057	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16163394	
MODEL4151491057	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL4151491057	http://biomodels.net/biology-qualifiers/isVersionOf	go:0042775	mitochondrial ATP synthesis coupled electron transport
MODEL4665428627	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4665428627	
MODEL4665428627	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17625511	
MODEL4780181279	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4780181279	
MODEL4780181279	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11466441	
MODEL4780181279	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL4780181279	http://biomodels.net/biology-qualifiers/isVersionOf	go:0048167	regulation of synaptic plasticity
MODEL4780181279	http://biomodels.net/biology-qualifiers/occursIn	bto:0000232	cerebellum
MODEL4780441670	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4780441670	
MODEL4780441670	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11325714	
MODEL4780441670	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL4780441670	http://biomodels.net/biology-qualifiers/isVersionOf	go:0071731	response to nitric oxide
MODEL4780784080	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4780784080	
MODEL4780784080	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10400690	
MODEL4780784080	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10114	Rattus
MODEL4780784080	http://biomodels.net/biology-qualifiers/isVersionOf	go:0010749	regulation of nitric oxide mediated signal transduction
MODEL4780784080	http://biomodels.net/biology-qualifiers/occursIn	bto:0000142	brain
MODEL4816599063	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4816599063	
MODEL4816599063	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10692318	
MODEL4816599063	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:7108	Spodoptera frugiperda
MODEL4816599063	http://biomodels.net/biology-qualifiers/isVersionOf	go:0043462	regulation of ATP-dependent activity
MODEL4821294342	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4821294342	
MODEL4821294342	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11062240	
MODEL4821294342	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
MODEL4821294342	http://biomodels.net/biology-qualifiers/isVersionOf	go:0010468	regulation of gene expression
MODEL4992089662	http://biomodels.net/biology-qualifiers/is	ncbitaxon:9606	Homo sapiens
MODEL4992089662	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL4992089662	
MODEL4992089662	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15854674	
MODEL4992089662	http://biomodels.net/biology-qualifiers/occursIn	bto:0000142	brain
MODEL4992089662	http://biomodels.net/biology-qualifiers/isVersionOf	go:0008015	blood circulation
MODEL5662324959	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5662324959	
MODEL5662324959	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16738551	
MODEL5662324959	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2208	Methanosarcina barkeri
MODEL5662324959	http://biomodels.net/biology-qualifiers/isVersionOf	go:0015948	methanogenesis
MODEL5662377562	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5662377562	
MODEL5662377562	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16738551	
MODEL5662377562	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2208	Methanosarcina barkeri
MODEL5662377562	http://biomodels.net/biology-qualifiers/isVersionOf	go:0015948	methanogenesis
MODEL5662398146	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5662398146	
MODEL5662398146	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16738551	
MODEL5662398146	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2208	Methanosarcina barkeri
MODEL5662398146	http://biomodels.net/biology-qualifiers/isVersionOf	go:0015948	methanogenesis
MODEL5662425708	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5662425708	
MODEL5662425708	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16738551	
MODEL5662425708	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2208	Methanosarcina barkeri
MODEL5662425708	http://biomodels.net/biology-qualifiers/isVersionOf	go:0015948	methanogenesis
MODEL5950552398	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5950552398	
MODEL5950552398	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10477270	
MODEL5950552398	http://biomodels.net/biology-qualifiers/occursIn	bto:0000424	erythrocyte
MODEL5950552398	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL5950552398	http://biomodels.net/biology-qualifiers/isVersionOf	go:2000374	regulation of oxygen metabolic process
MODEL5952308332	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5952308332	
MODEL5952308332	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17010168	
MODEL5952308332	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
MODEL5952308332	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
MODEL5954483266	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5954483266	
MODEL5954483266	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:3267765	
MODEL5954483266	http://biomodels.net/biology-qualifiers/isVersionOf	go:0009790	embryo development
MODEL5954483266	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:8355	Xenopus laevis
MODEL5974712823	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5974712823	
MODEL5974712823	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16846247	
MODEL5974712823	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
MODEL5974712823	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000918	division septum site selection
MODEL6185511733	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6185511733	
MODEL6185511733	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17907797	
MODEL6185511733	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2759	Eukaryota
MODEL6185511733	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000165	MAPK cascade
MODEL6185746832	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6185746832	
MODEL6185746832	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17907797	
MODEL6185746832	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000165	MAPK cascade
MODEL6185746832	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:2759	Eukaryota
MODEL6399676120	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6399676120	
MODEL6399676120	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17267599	
MODEL6399676120	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL6399676120	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL6623617994	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6623617994	
MODEL6623617994	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12220081	
MODEL6623617994	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
MODEL6623617994	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
MODEL6623617994	http://biomodels.net/biology-qualifiers/occursIn	bto:0001103	skeletal muscle
MODEL6624091635	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624091635	
MODEL6624091635	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12241048	
MODEL6624091635	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:1358	Lactococcus lactis
MODEL6624091635	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
MODEL6624199343	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6624199343	
MODEL6624199343	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11453985	
MODEL6624199343	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
MODEL6624199343	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019244	lactate biosynthetic process from pyruvate
MODEL6962035527	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6962035527	
MODEL6962035527	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:10899081	
MODEL6962035527	http://biomodels.net/biology-qualifiers/isVersionOf	go:0086015	SA node cell action potential
MODEL6962035527	http://biomodels.net/biology-qualifiers/occursIn	bto:0004358	sinus node
MODEL6962035527	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9986	Oryctolagus cuniculus
MODEL6963432821	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL6963432821	
MODEL6963432821	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17024552	
MODEL6963432821	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10114	Rattus
MODEL6963432821	http://biomodels.net/biology-qualifiers/isVersionOf	go:0033595	response to genistein
MODEL6963432821	http://biomodels.net/biology-qualifiers/occursIn	bto:0000121	bile
MODEL7434234848	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7434234848	
MODEL7434234848	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19232131	
MODEL7434234848	http://biomodels.net/biology-qualifiers/isVersionOf	go:0040008	regulation of growth
MODEL7519354389	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7519354389	
MODEL7519354389	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17977559	
MODEL7519354389	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
MODEL7519354389	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000165	MAPK cascade
MODEL7814665196	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7814665196	
MODEL7814665196	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18408122	
MODEL7814665196	http://biomodels.net/biology-qualifiers/occursIn	bto:0004358	sinus node
MODEL7814665196	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9986	Oryctolagus cuniculus
MODEL7814665196	http://biomodels.net/biology-qualifiers/isVersionOf	go:0086005	ventricular cardiac muscle cell action potential
MODEL7814665196	http://biomodels.net/biology-qualifiers/isVersionOf	doid:114	
MODEL7888000034	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL7888000034	
MODEL7888000034	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17848556	
